Fecha,Edad,Material,Tratamiento,Repetición,Palma,Altura,Emision foliar,Hojas,Área hoja,Área foliar,Volumen estípite,Peso seco foliar,Masa seca vegetativa,Hojas Mes,Índice de área foliar
2011-11-25,8.2,UNIPALM Y22683,17,2,2,210.8,26,30,8.8,264.8,1894.5,241.1,6497.3,2.88888888888889,4.2
2012-12-06,9.2,UNIPALM Y22683,17,2,2,256,,36,9.7,350.9,1933.4,269.8,,,5.5
2015-02-16,11.4,UNIPALM Y22683,17,2,2,370,,29,10.4,302.4,2307.2,297.6,,,4.8
2016-04-11,12.5,UNIPALM Y22683,17,2,2,433,,29,10.8,313.3,2377.8,335.4,,,4.9
2018-08-03,14.8,UNIPALM Y22683,17,2,2,564,,30,9.6,287.6,2829,301.2,,,4.5
2007-02-23,3.4,UNIPALM Y22683,17,2,3,34,9,60,3.7,220.3,723,127.9,1238.9,,3.5
2008-02-18,4.4,UNIPALM Y22683,17,2,3,82,7,54,5.1,277.4,1607.7,243.8,1901.5,,4.4
2008-08-30,4.9,UNIPALM Y22683,17,2,3,119,19,49,5.9,289.5,1826.9,254.3,5052.3,3.16666666666667,4.6
2009-05-27,5.7,UNIPALM Y22683,17,2,3,148,22,47,6.9,326,2014.3,347.5,7888.1,2.75,5.1
2009-08-06,5.9,UNIPALM Y22683,17,2,3,167.5,27,48,7.6,363.3,2295.5,339.8,9452.9,,5.7
2011-02-18,7.4,UNIPALM Y22683,17,2,3,240,,28,0,0,2598.4,,,,
2011-11-25,8.2,UNIPALM Y22683,17,2,3,354,28,35,8.5,296,3941,403.2,11767.6,3.11111111111111,4.7
2012-12-06,9.2,UNIPALM Y22683,17,2,3,426,,31,10.9,339,4033.3,433.7,,,5.3
2016-04-11,12.5,UNIPALM Y22683,17,2,3,643,,31,10.6,329.7,4197.3,511.1,508.3,,5.2
2018-08-03,14.8,UNIPALM Y22683,17,2,3,783,,37,10.5,389.8,4934.6,526.7,597.6,,6.1
2007-02-23,3.4,UNIPALM Y22683,17,2,4,35,9,59,3.4,199.7,703.1,96.5,954,,3.1
2008-02-18,4.4,UNIPALM Y22683,17,2,4,83,6,51,4.9,247.9,1570.6,161.1,1156.7,,3.9
2008-08-30,4.9,UNIPALM Y22683,17,2,4,107,16,46,6,275.1,1473,218,3666.3,2.66666666666667,4.3
2009-05-27,5.7,UNIPALM Y22683,17,2,4,132,19,41,7.2,294.6,1675.2,232.9,4628.4,2.375,4.6
2009-08-06,5.9,UNIPALM Y22683,17,2,4,136,23,45,7,313.8,1538.5,211.9,5060.2,,4.9
2011-02-18,7.4,UNIPALM Y22683,17,2,4,197,,33,7.2,237.1,1983.6,214.1,,,3.7
2011-11-25,8.2,UNIPALM Y22683,17,2,4,283,26,30,8.6,257.1,2612.7,270.9,7361,2.88888888888889,4
2012-12-06,9.2,UNIPALM Y22683,17,2,4,387,,29,8.8,256.3,3158.7,362.3,,,4
2015-02-16,11.4,UNIPALM Y22683,17,2,4,445,,36,11.3,405.8,2899.9,346.1,,,6.4
2016-04-11,12.5,UNIPALM Y22683,17,2,4,420,,33,9.7,320,1755.9,363.6,,,5
2018-08-03,14.8,UNIPALM Y22683,17,2,4,630,,29,7.6,219.1,2268.8,259.8,,,3.4
2011-02-18,7.4,UNIPALM Y22683,17,2,5,195,,29,9,262.4,2430.6,282.1,,,4.1
2011-11-25,8.2,UNIPALM Y22683,17,2,5,280,26,32,10.1,324.1,3144.6,321.7,8745.7,2.88888888888889,5.1
2012-12-06,9.2,UNIPALM Y22683,17,2,5,340,,30,11.5,344.8,3226.5,313.1,,,5.4
2015-02-16,11.4,UNIPALM Y22683,17,2,5,442,,30,11.3,340.3,3462.6,404.8,,,5.3
2016-04-11,12.5,UNIPALM Y22683,17,2,5,493,,28,11.3,315.4,3327.3,456.7,,,5
2018-08-03,14.8,UNIPALM Y22683,17,2,5,603,,38,10.2,386,3968.3,446.5,,,6.1
2007-02-23,3.4,UNIPALM Y22683,17,2,6,28,10,53,3.9,209.3,615.2,121.1,1286,,3.3
2008-02-18,4.4,UNIPALM Y22683,17,2,6,86,6,41,5.6,228.9,1607.7,191.8,1345.7,,3.6
2008-08-30,4.9,UNIPALM Y22683,17,2,6,114,18,49,6.3,308.9,1529.9,193.3,3664.4,3,4.9
2009-05-27,5.7,UNIPALM Y22683,17,2,6,157,21,46,7,321.3,1764.9,253.1,5529.7,2.625,5.1
2009-08-06,5.9,UNIPALM Y22683,17,2,6,166,26,42,7.4,310.6,1994.1,213.9,5802.1,,4.9
2011-02-18,7.4,UNIPALM Y22683,17,2,6,234,,28,7.2,202.8,2419.5,229.2,,,3.2
2011-11-25,8.2,UNIPALM Y22683,17,2,6,377,30,36,8.4,302.7,3591.5,300.3,9444.9,3.33333333333333,4.8
2012-12-06,9.2,UNIPALM Y22683,17,2,6,390,,37,8.2,305,3310.5,305.8,,,4.8
2016-04-11,12.5,UNIPALM Y22683,17,2,6,618,,28,9,252.5,3155.8,333.3,,,4
2018-08-03,14.8,UNIPALM Y22683,17,2,6,810,,34,9.6,324.8,3733.1,369.7,,,5.1
2007-02-27,3.4,UNIPALM Y22683,17,3,1,20,9,48,3.4,161.4,388.7,72,694.8,,2.5
2008-02-20,4.4,UNIPALM Y22683,17,3,1,58,37,51,3.7,188.2,997.1,119.1,4527.7,3.36363636363636,3
2008-09-03,4.9,UNIPALM Y22683,17,3,1,78.5,21,52,4.3,222.6,1106.9,136.8,3007.6,3.5,3.5
2009-05-28,5.7,UNIPALM Y22683,17,3,1,124,24,49,5.7,280.4,1533.5,171.1,4292.2,3,4.4
2009-08-06,5.9,UNIPALM Y22683,17,3,1,127.8,29,44,5.8,253.3,1578.9,161.3,4868.9,,4
2010-10-06,7,UNIPALM Y22683,17,3,1,185,35,39,6.3,244.9,1892.4,198.5,7177.1,2.5,3.9
2011-11-28,8.2,UNIPALM Y22683,17,3,1,279,32,40,8.7,349.9,2627.9,286.4,9482.6,2.46153846153846,5.5
2012-12-06,9.2,UNIPALM Y22683,17,3,1,324,,36,9.5,343.5,2622.8,218.3,,,5.4
2016-04-07,12.5,UNIPALM Y22683,17,3,1,508,,37,7.9,292,1939.7,275.5,,,4.6
2018-08-09,14.9,UNIPALM Y22683,17,3,1,642,,34,9.1,308.6,2075.8,278.7,,,4.9
2010-10-06,7,UNIPALM Y22683,17,3,2,180,,35,8.8,307.8,1984.8,247.6,,,4.8
2011-11-28,8.2,UNIPALM Y22683,17,3,2,262.5,29,34,10.8,368.1,2359.9,299.5,8972.6,2.23076923076923,5.8
2012-12-06,9.2,UNIPALM Y22683,17,3,2,305,,30,11.7,350.8,2389.8,361.6,,,5.5
2015-02-16,11.4,UNIPALM Y22683,17,3,2,409,,37,11.4,420.7,2676.1,396.2,,,6.6
2016-04-07,12.5,UNIPALM Y22683,17,3,2,464,,32,11.6,372.2,2730.1,386.2,,,5.9
2018-08-09,14.9,UNIPALM Y22683,17,3,2,596,,30,11.7,351.4,3113.9,350.6,,,5.5
2007-02-27,3.4,UNIPALM Y22683,17,3,3,12,9,46,3.1,141.4,233.2,82.2,768.1,,2.2
2008-02-20,4.4,UNIPALM Y22683,17,3,3,56,37,51,4.5,229.2,1001,119.7,4551.1,3.36363636363636,3.6
2008-09-03,4.9,UNIPALM Y22683,17,3,3,80,19,50,5.2,260.5,1176.8,155.9,3104.5,3.16666666666667,4.1
2009-05-28,5.7,UNIPALM Y22683,17,3,3,120,22,46,6.4,293.8,1511.6,189.1,4342.9,2.75,4.6
2009-08-06,5.9,UNIPALM Y22683,17,3,3,128,27,49,6.1,296.8,1406.4,186.7,5212.1,,4.7
2010-10-06,7,UNIPALM Y22683,17,3,3,190,33,38,6.3,238.7,1943.5,207.3,7075.4,2.35714285714286,3.8
2011-11-28,8.2,UNIPALM Y22683,17,3,3,285,31,35,7.8,273.4,2831,245.8,7963,2.38461538461538,4.3
2012-12-06,9.2,UNIPALM Y22683,17,3,3,329,,34,9.5,323.3,2770.6,288.8,,,5.1
2015-02-16,11.4,UNIPALM Y22683,17,3,3,452,,31,9.7,300,2842.3,310.2,,,4.7
2016-04-07,12.5,UNIPALM Y22683,17,3,3,433,,29,9.8,284.3,2528.7,348.4,,,4.5
2018-08-09,14.9,UNIPALM Y22683,17,3,3,664,,39,9.3,363,3199,341,,,5.7
2007-02-27,3.4,UNIPALM Y22683,17,3,4,36,8,53,4.1,219.6,678.6,131.9,1137.7,,3.5
2008-02-20,4.4,UNIPALM Y22683,17,3,4,52.5,34,58,5.9,342.4,1041.2,205.3,7107.5,3.09090909090909,5.4
2008-09-03,4.9,UNIPALM Y22683,17,3,4,90,20,50,6,297.6,1411.5,193.4,4037.9,3.33333333333333,4.7
2009-05-28,5.7,UNIPALM Y22683,17,3,4,143,24,51,8.2,419,2144.9,285.7,7115.8,3,6.6
2009-08-06,5.9,UNIPALM Y22683,17,3,4,150.8,29,48,7,338.2,1850.2,363.9,10776.7,,5.3
2010-10-06,7,UNIPALM Y22683,17,3,4,204,32,38,9.2,348.7,2537.2,268.7,8905.4,2.28571428571429,5.5
2011-11-28,8.2,UNIPALM Y22683,17,3,4,292,29,47,9.9,467.6,3322.6,322.6,9757.8,2.23076923076923,7.3
2012-12-06,9.2,UNIPALM Y22683,17,3,4,339,,37,10.6,390.9,1641.7,319,,,6.1
2016-04-07,12.5,UNIPALM Y22683,17,3,4,533,,32,10.7,343,4012.6,398.7,,,5.4
2018-08-09,14.9,UNIPALM Y22683,17,3,4,664,,34,11,375.6,4165.8,379.4,504.5,,5.9
2010-10-06,7,UNIPALM Y22683,17,3,5,208,,38,8,304.9,2195.8,277.4,,,4.8
2011-11-28,8.2,UNIPALM Y22683,17,3,5,338,29,48,7.2,345,3332.6,315.6,9556.3,2.23076923076923,5.4
2012-12-06,9.2,UNIPALM Y22683,17,3,5,362,,33,9.8,324.5,3112.2,362.2,,,5.1
2015-02-16,11.4,UNIPALM Y22683,17,3,5,504,,27,9.9,266,3417.2,402.9,,,4.2
2016-04-07,12.5,UNIPALM Y22683,17,3,5,572,,35,9.6,334.5,3671.5,442.5,,,5.3
2018-08-09,14.9,UNIPALM Y22683,17,3,5,668,,41,10.1,414.9,3604.5,424.6,,,6.5
2007-02-27,3.4,UNIPALM Y22683,17,3,6,20,7,53,4.6,241.4,365.3,123.9,911.5,,3.8
2008-02-20,4.4,UNIPALM Y22683,17,3,6,71,32,50,6.5,326.1,1322.4,197.1,6468.9,2.90909090909091,5.1
2008-09-03,4.9,UNIPALM Y22683,17,3,6,85,17,49,7.3,357.3,1217.5,234.3,4130.5,2.83333333333333,5.6
2009-05-28,5.7,UNIPALM Y22683,17,3,6,122,20,42,8.7,364,1676.9,284,5883.4,2.5,5.7
2009-08-06,5.9,UNIPALM Y22683,17,3,6,130.5,24,40,8.8,351.3,1694.8,293.8,7255.6,,5.5
2010-10-06,7,UNIPALM Y22683,17,3,6,174,31,32,10.1,323.3,1846.8,368.5,11646.3,2.21428571428571,5.1
2011-11-28,8.2,UNIPALM Y22683,17,3,6,269,26,30,11.9,357,2658.9,306.4,8287.2,2,5.6
2012-12-06,9.2,UNIPALM Y22683,17,3,6,300,,33,12.1,399.1,2562.8,362.1,,,6.3
2015-02-16,11.4,UNIPALM Y22683,17,3,6,426,,29,11.9,344.5,2877.1,429.7,,,5.4
2016-04-07,12.5,UNIPALM Y22683,17,3,6,492,,28,11.6,324,3014.5,434.3,,,5.1
2018-08-09,14.9,UNIPALM Y22683,17,3,6,618,,35,10.9,380.6,3295,365,,,6
2007-02-28,3.4,UNIPALM Y22683,17,4,1,25,7,55,4.3,234.9,558.8,141.2,1056,,3.7
2008-02-21,4.4,UNIPALM Y22683,17,4,1,72,7,58,5.9,340.6,1381.2,215.1,1672.7,,5.4
2008-09-04,4.9,UNIPALM Y22683,17,4,1,109,19,51,6.7,343.5,1458.8,230.8,4562.7,3.16666666666667,5.4
2009-08-08,5.9,UNIPALM Y22683,17,4,1,180,28,40,6.7,268.1,2197.2,310,8946.2,2.54545454545455,4.2
2010-10-12,7,UNIPALM Y22683,17,4,1,265,,38,7.4,281.6,2681.8,276.7,,,4.4
2011-12-01,8.2,UNIPALM Y22683,17,4,1,333.2,28,32,7.3,232.9,2988.5,307.9,8982.4,2.15384615384615,3.7
2012-12-05,9.2,UNIPALM Y22683,17,4,1,417,,32,9.5,304.2,3436.3,340.7,,,4.8
2016-04-14,12.5,UNIPALM Y22683,17,4,1,631,,36,8,289.5,2600,368.4,,,4.6
2018-08-09,14.9,UNIPALM Y22683,17,4,1,0,,27,0,0,0,,,,
2010-10-12,7,UNIPALM Y22683,17,4,2,198,,36,7.9,283.6,2152.9,233.6,,,4.5
2011-12-01,8.2,UNIPALM Y22683,17,4,2,279.3,28,32,8.4,268.9,2573.4,270.8,7895.2,2.15384615384615,4.2
2012-12-05,9.2,UNIPALM Y22683,17,4,2,342,,32,9.9,316.2,2915.1,247.6,,,5
2015-02-18,11.4,UNIPALM Y22683,17,4,2,469,,33,9.9,327.8,3100.1,313.8,,,5.2
2016-04-14,12.5,UNIPALM Y22683,17,4,2,602,,32,10.4,334.4,3215.1,343.3,,,5.3
2018-08-09,14.9,UNIPALM Y22683,17,4,2,790,,27,11.2,302,4059.8,361.6,,,4.7
2007-02-28,3.4,UNIPALM Y22683,17,4,3,40,10,58,4.2,241.4,785.1,164.2,1737.5,,3.8
2008-02-21,4.4,UNIPALM Y22683,17,4,3,87,7,56,7,391.7,1619.4,239.2,1870.4,,6.2
2008-09-04,4.9,UNIPALM Y22683,17,4,3,124,19,50,7.2,362.4,1843.1,274.1,5432,3.16666666666667,5.7
2009-08-08,5.9,UNIPALM Y22683,17,4,3,193,27,42,8.3,349.3,2355.9,275.3,7717.4,2.45454545454545,5.5
2010-10-12,7,UNIPALM Y22683,17,4,3,265,31,34,9.6,327.4,3186.5,317.9,10242,2.21428571428571,5.1
2011-12-01,8.2,UNIPALM Y22683,17,4,3,341.6,29,30,10,300.2,3820.4,345.5,10481.4,2.23076923076923,4.7
2012-12-05,9.2,UNIPALM Y22683,17,4,3,409,,31,9.3,289.1,3526.2,385.1,,,4.5
2015-02-18,11.4,UNIPALM Y22683,17,4,3,546,,33,9.8,321.8,4078.8,378.9,,,5.1
2016-04-14,12.5,UNIPALM Y22683,17,4,3,563,,34,9.6,325.9,3637,394.4,,,5.1
2018-08-09,14.9,UNIPALM Y22683,17,4,3,764,,24,12.8,307.1,2977.3,479.5,,,4.8
2007-02-28,3.4,UNIPALM Y22683,17,4,4,10,5,40,2.4,95,176.6,53.1,,,1.5
2008-02-21,4.4,UNIPALM Y22683,17,4,4,22,9,52,3.3,172.9,347.9,135.2,1258.6,,2.7
2008-09-04,4.9,UNIPALM Y22683,17,4,4,46,17,41,4.2,171.2,564.3,130.9,2293.3,2.83333333333333,2.7
2009-08-08,5.9,UNIPALM Y22683,17,4,4,73,30,46,6,276.5,859.9,194,5923.2,2.72727272727273,4.3
2010-10-12,7,UNIPALM Y22683,17,4,4,131,,39,7.2,280.6,1288.5,246.7,,,4.4
2011-12-01,8.2,UNIPALM Y22683,17,4,4,204.2,31,36,7.5,271.7,1779,282.9,8984.5,2.38461538461538,4.3
2012-12-05,9.2,UNIPALM Y22683,17,4,4,277,,35,8.1,285.1,2119.8,198.8,,,4.5
2015-02-18,11.4,UNIPALM Y22683,17,4,4,453,,32,9.7,308.9,2855.2,326.1,,,4.9
2016-04-14,12.5,UNIPALM Y22683,17,4,4,544,,33,8.7,286.2,3167.3,366.2,,,4.5
2018-08-09,14.9,UNIPALM Y22683,17,4,4,710,,29,11.2,323.4,3268.6,408.9,,,5.1
2010-10-12,7,UNIPALM Y22683,17,4,5,226,,38,7,265,2740,285.2,,,4.2
2011-12-01,8.2,UNIPALM Y22683,17,4,5,319.8,34,46,9,413.6,3564.8,358.3,12614.6,2.61538461538462,6.5
2012-12-05,9.2,UNIPALM Y22683,17,4,5,402,,39,10.5,409.9,3378.3,355.8,,,6.4
2015-02-18,11.4,UNIPALM Y22683,17,4,5,582,,44,10.4,456.8,4608.3,396.8,558.1,,7.2
2016-04-14,12.5,UNIPALM Y22683,17,4,5,646,,39,10.2,396.5,4228.3,375.3,512,,6.2
2018-08-09,14.9,UNIPALM Y22683,17,4,5,774,,33,11.5,379.2,4524.5,455.8,547.9,,6
2007-02-28,3.4,UNIPALM Y22683,17,4,6,30,9,52,4.4,227.4,628.4,135.8,1298.2,,3.6
2008-02-21,4.4,UNIPALM Y22683,17,4,6,66,6,58,5.2,301.7,1434.3,216.5,1472.7,,4.7
2008-09-04,4.9,UNIPALM Y22683,17,4,6,93,16,51,6.4,324,1427.6,226.9,3803.6,2.66666666666667,5.1
2009-08-08,5.9,UNIPALM Y22683,17,4,6,132,29,46,0,0,1757.7,,,2.63636363636364,
2010-10-12,7,UNIPALM Y22683,17,4,6,197,26,40,8.2,328.5,2352,264.6,7164,1.85714285714286,5.2
2011-12-01,8.2,UNIPALM Y22683,17,4,6,259.8,25,35,8.4,293.9,3042.2,311.5,8156.4,1.92307692307692,4.6
2012-12-05,9.2,UNIPALM Y22683,17,4,6,325,,30,9.1,271.6,2692.3,381.2,,,4.3
2016-04-14,12.5,UNIPALM Y22683,17,4,6,536,,30,8.4,252,3430.9,407.2,,,4
2018-08-09,14.9,UNIPALM Y22683,17,4,6,675,,24,9.3,223.5,2529.3,452.3,,,3.5
2007-02-16,3.4,UNITED,18,1,1,54,9,70,4.4,305.6,1293.8,177.7,1756.1,,4.8
2008-02-06,4.4,UNITED,18,1,1,120.6,6,67,5.2,345.3,2365.8,221.4,1615.1,,5.4
2008-08-27,4.9,UNITED,18,1,1,152.6,17,49,6.5,319.5,2160.2,229.9,4169.5,2.83333333333333,5
2009-03-31,5.5,UNITED,18,1,1,174,18,49,7.1,346.1,2909.8,240.3,4677.8,2.57142857142857,5.4
2009-07-30,5.8,UNITED,18,1,1,222,27,43,6.6,284.6,3044.8,253.8,7220.6,,4.5
2010-10-01,7,UNITED,18,1,1,289,,37,8.3,308,2970.2,236.5,,,4.8
2011-11-09,8.1,UNITED,18,1,1,351.2,28,30,9.7,290.7,3498,276.7,8171,2.15384615384615,4.6
2012-12-13,9.2,UNITED,18,1,1,422,,39,8.6,334.8,3780.9,274.6,,,5.3
2016-03-18,12.5,UNITED,18,1,1,592,,28,11,307.9,3248.5,363.5,,,4.8
2018-07-30,14.8,UNITED,18,1,1,733,,38,10.8,410.3,4229.8,425.8,512.2,,6.4
2010-10-01,7,UNITED,18,1,2,231,,35,7.4,260.3,2736.9,397.7,,,4.1
2011-11-09,8.1,UNITED,18,1,2,271,27,31,8.6,267.9,2562.2,486.5,13447,2.07692307692308,4.2
2012-12-13,9.2,UNITED,18,1,2,436,,34,8.8,298.2,3631.7,359.1,,,4.7
2015-02-11,11.4,UNITED,18,1,2,437,,33,8.8,290.3,3515.9,400.6,,,4.6
2016-03-18,12.5,UNITED,18,1,2,476,,33,8.7,287.9,3207.4,474.4,,,4.5
2018-07-31,14.8,UNITED,18,1,2,603,,65,7.7,498.5,3983.4,456.1,,,7.8
2007-02-16,3.4,UNITED,18,1,3,66.8,8,73,5.9,429.6,1521.4,201,1792,,6.8
2008-02-08,4.4,UNITED,18,1,3,100,6,61,7.7,469,1927.1,280,1913.4,,7.4
2008-08-27,4.9,UNITED,18,1,3,132,18,52,8.8,458.6,1882,282.3,5309.6,3,7.2
2009-03-31,5.5,UNITED,18,1,3,161,16,43,9.9,427.3,2458.3,343.5,5794.4,2.28571428571429,6.7
2009-07-30,5.8,UNITED,18,1,3,185.6,32,52,10.5,545.2,2415.1,433.6,14168,,8.6
2010-10-01,7,UNITED,18,1,3,230,30,41,11.5,472.3,2725,437.3,13450.2,2.14285714285714,7.4
2011-11-09,8.1,UNITED,18,1,3,354,30,35,12.5,439.2,3290.3,488.4,15051.1,2.30769230769231,6.9
2012-12-13,9.2,UNITED,18,1,3,380,,40,12.1,483.5,3128.1,452,,,7.6
2015-02-11,11.4,UNITED,18,1,3,497,,33,14.3,471.4,3574.8,538.9,,,7.4
2018-07-31,14.8,UNITED,18,1,3,713,,32,12.1,385.9,2798.5,503,,,6.1
2007-02-16,3.4,UNITED,18,1,4,71.5,7,75,4.6,347.9,1785,196,1588.4,,5.5
2008-02-06,4.4,UNITED,18,1,4,136.5,6,65,6.4,415.1,2947.3,253.9,1880.2,,6.5
2008-08-27,4.9,UNITED,18,1,4,183.5,19,50,6,298.7,2728.4,262.4,5316,3.16666666666667,4.7
2009-07-30,5.8,UNITED,18,1,4,228.7,27,46,7.6,351.7,3368,343.1,9672,2.45454545454545,5.5
2010-10-01,7,UNITED,18,1,4,300,32,39,8.1,315.8,3494.4,282.8,9471.8,2.28571428571429,5
2011-11-09,8.1,UNITED,18,1,4,391.7,27,39,8.2,321.7,3684.1,350.9,9920,2.07692307692308,5.1
2012-12-13,9.2,UNITED,18,1,4,453,,34,8.7,295.4,3920.9,341.1,,,4.6
2016-03-18,12.5,UNITED,18,1,4,624,,37,8.6,317.2,3454.1,433.1,,,5
2018-07-31,14.8,UNITED,18,1,4,695,,32,9.6,306.1,3189.9,469.4,,,4.8
2010-10-01,7,UNITED,18,1,5,250,40,43,9.7,415.4,2676.5,372.5,15223.9,,6.5
2011-11-09,8.1,UNITED,18,1,5,381,28,39,9.4,366.6,3470.8,347.5,10149.9,2.15384615384615,5.8
2012-12-13,9.2,UNITED,18,1,5,424,,36,9.2,332,2845.6,427.7,,,5.2
2015-02-11,11.4,UNITED,18,1,5,527,,34,10,339.1,4013,343.4,,,5.3
2016-03-18,12.5,UNITED,18,1,5,587,,32,8.2,264,3152,269.4,,,4.1
2018-07-31,14.8,UNITED,18,1,5,633,,36,9.1,328.1,2484.5,391.1,,,5.2
2007-02-16,3.4,UNITED,18,1,6,33.5,8,57,3.9,223.8,663.9,168.8,1431.2,,3.5
2008-02-06,4.4,UNITED,18,1,6,65.5,6,56,5.3,295.9,1236.8,244.2,1614.7,,4.7
2008-08-27,4.9,UNITED,18,1,6,84.5,18,47,5.6,265,1222,220.6,4119,3,4.2
2009-03-31,5.5,UNITED,18,1,6,98,16,48,6.8,327.8,1692.3,250.4,4211.4,2.28571428571429,5.2
2009-07-30,5.8,UNITED,18,1,6,112,32,68,5.9,401.7,1564.9,280.6,9167.7,,6.3
2010-10-01,7,UNITED,18,1,6,160,29,32,7.6,241.9,1763.2,386.5,11421.3,2.07142857142857,3.8
2011-11-09,8.1,UNITED,18,1,6,239,27,31,7.3,225.8,2242,327.5,9113.8,2.07692307692308,3.6
2012-12-13,9.2,UNITED,18,1,6,258,,30,9.4,281.6,1933.3,328.3,,,4.4
2015-02-11,11.4,UNITED,18,1,6,364,,33,8.6,284.9,2634.2,416.1,,,4.5
2016-03-18,12.5,UNITED,18,1,6,397,,30,8.6,258.7,2460.8,427.2,,,4.1
2018-07-31,14.8,UNITED,18,1,6,479,,43,8.3,357.3,2928,471.7,,,5.6
2007-02-21,3.4,UNITED,18,2,1,75,9,72,5.2,375.9,1553.2,176.1,1772.8,,5.9
2008-02-15,4.4,UNITED,18,2,1,151,6,48,7.1,341.7,3069.6,242,1823.6,,5.4
2008-08-29,4.9,UNITED,18,2,1,169,17,50,7.5,373.2,2259,244.9,4437.6,2.83333333333333,5.9
2009-04-14,5.5,UNITED,18,2,1,173,19,49,8.1,397.4,2279.7,264.9,5309.5,2.71428571428571,6.2
2009-08-01,5.8,UNITED,18,2,1,258.4,26,49,8,391.5,3465.5,287.1,7885.1,,6.2
2010-10-05,7,UNITED,18,2,1,406.3,,40,7.4,297.1,5003.2,256.6,605.9,,4.7
2011-11-11,8.1,UNITED,18,2,1,456.3,11,37,8,297.5,4654.2,297.2,3832.9,,4.7
2012-12-10,9.2,UNITED,18,2,1,482,,30,0,0,4348.5,,526.6,,
2016-03-31,12.5,UNITED,18,2,1,0,,36,10.1,365.2,0,350.2,,,5.7
2018-08-02,14.8,UNITED,18,2,1,833,,39,10,391.6,5143.5,438.7,622.9,,6.2
2010-10-05,7,UNITED,18,2,2,236,,32,7.5,240.3,2458.7,302.7,,,3.8
2011-11-11,8.1,UNITED,18,2,2,315.5,25,34,9.4,320.5,3062.6,270.5,7134.5,1.92307692307692,5
2012-12-10,9.2,UNITED,18,2,2,367,,30,9.8,295.3,3123.5,519.4,,,4.6
2015-02-12,11.4,UNITED,18,2,2,468,,33,8.3,273.2,3151.4,363.7,,,4.3
2016-03-31,12.5,UNITED,18,2,2,0,,33,7.8,258.7,0,338.6,,,4.1
2018-08-02,14.8,UNITED,18,2,2,635,,32,10.5,334.4,2573.1,363.9,,,5.3
2007-02-21,3.4,UNITED,18,2,3,68,16,82,6.2,511.5,1582.6,186.2,3170.7,,8
2008-02-15,4.4,UNITED,18,2,3,154.1,7,56,8.6,482.3,3407.2,275.6,2341.7,,7.6
2008-08-29,4.9,UNITED,18,2,3,184.1,19,53,8.1,427.7,2573.2,272.5,5490.1,3.16666666666667,6.7
2009-04-14,5.5,UNITED,18,2,3,187,19,50,8.9,442.7,2683.6,324.2,6484.2,2.71428571428571,7
2009-08-01,5.8,UNITED,18,2,3,272,28,48,9.3,448.1,3699.1,356.7,10436.2,,7
2010-10-05,7,UNITED,18,2,3,390,,39,8.6,334.1,4635.7,321.8,561.4,,5.3
2011-11-11,8.1,UNITED,18,2,3,315.5,31,33,11.9,391.4,2977.1,379.9,12137.6,2.38461538461538,6.2
2012-12-10,9.2,UNITED,18,2,3,509,,42,10.7,448.8,4730.4,425.4,572.8,,7.1
2016-03-31,12.5,UNITED,18,2,3,731,,36,10.6,383,3495.2,413.4,,,6
2018-08-02,14.8,UNITED,18,2,3,834,,32,10,321.5,3272.2,393.6,,,5.1
2007-02-21,3.4,UNITED,18,2,4,74,8,76,5.1,384.8,1591.4,153,1416.5,,6
2008-02-15,4.4,UNITED,18,2,4,139,5,54,7.1,382.2,2612.9,249.2,1562.6,,6
2008-08-29,4.9,UNITED,18,2,4,185,17,46,7.9,361.5,2408.9,222.7,4077.2,2.83333333333333,5.7
2009-04-14,5.5,UNITED,18,2,4,190,17,47,8.5,397.6,2500.3,272.9,4942.8,2.42857142857143,6.2
2009-08-01,5.8,UNITED,18,2,4,325.3,25,45,8.5,380.7,3549.2,284.1,7531.3,,6
2010-10-05,7,UNITED,18,2,4,364.2,37,38,8,305.1,4162.9,285,11049.2,2.64285714285714,4.8
2011-11-11,8.1,UNITED,18,2,4,442.5,28,35,11.1,387.7,4033.7,369.2,10825.8,2.15384615384615,6.1
2012-12-10,9.2,UNITED,18,2,4,485,,35,9.8,343.5,4328.1,399.5,524.1,,5.4
2015-02-12,11.4,UNITED,18,2,4,626,,30,10.1,303.7,4650.1,381.8,563.1,,4.8
2016-03-31,12.5,UNITED,18,2,4,599,,33,10.7,353.9,3778.8,383.6,,,5.6
2018-08-02,14.8,UNITED,18,2,4,800,,31,9.6,296.4,4545.3,451.1,550.4,,4.7
2010-10-05,7,UNITED,18,2,5,300,,40,7.8,313.3,3420.5,262,,,4.9
2011-11-11,8.1,UNITED,18,2,5,367.5,28,36,10.2,367.4,3694.1,360.3,10534.6,2.15384615384615,5.8
2012-12-10,9.2,UNITED,18,2,5,428,,32,9.7,310.5,3921.8,354.4,,,4.9
2015-02-12,11.4,UNITED,18,2,5,582,,35,10,348.6,4389.8,378,531.6,,5.5
2016-03-31,12.5,UNITED,18,2,5,0,,42,12.1,508.4,0,398.9,,,8
2018-08-02,14.8,UNITED,18,2,5,763,,39,9.8,381.7,4613.1,351.8,558.7,,6
2007-02-21,3.4,UNITED,18,2,6,60,8,68,5.9,401.4,1184.3,220.9,1910.8,,6.3
2008-02-14,4.4,UNITED,18,2,6,107,6,45,7,313.6,2142.3,303.7,2081.4,,4.9
